name,state,stars,category
SK Noodle,NV,3.5,Vietnamese
Tea Garden Restaurant,LA,2.0,Chinese
Thai Ocha,LA,4.5,Thai
Tokai Japanese Restaurant,FL,3.5,Japanese
Cross Culture,PA,5.0,Indian
Pho Noodle,NV,3.5,Vietnamese
27Mart,FL,4.0,Indian
Sa Ri One Korean Restaurant,FL,4.0,Korean
Seven Woks,LA,4.0,Chinese
JYL Samurai Sushi,FL,4.5,Thai
A Taste of China,MO,3.5,Chinese
Bamboo Terrace,AZ,3.0,Chinese
Ginza Japanese Steak House,IN,3.0,Japanese
Mixed Plate,PA,2.0,Vietnamese
Silverspoon Pakistani and Indian Restaurant,FL,4.0,Indian
Clay Oven,FL,3.5,Indian
Sate Southeast Asian Grill,FL,3.5,Vietnamese
Panda Express,FL,3.0,Chinese
Ippindo Ramen House,PA,3.0,Japanese
Dragon Express,FL,4.0,Chinese
Circle Chinese Restaurant,NJ,3.5,Chinese
Red Iron Pub,PA,3.5,Indian
MBP Distinctive Catering,IN,2.5,Thai
Café Central,NV,2.5,Chinese
Jasmine Asian Cuisine & Sushi Bar,DE,3.0,Chinese
China Palace,LA,4.5,Chinese
Aroy Thai and Sushi,FL,4.0,Thai
Bann Thai,IL,4.5,Thai
City Buffet,FL,3.0,Chinese
Cafe Vinh Long,PA,4.5,Vietnamese
Dynasty Super Buffet,TN,2.0,Chinese
Hunan Wok,PA,3.5,Chinese
Hyderabad Palace,PA,2.5,Indian
Gao Sheng Chinese Restaurant,NJ,3.0,Chinese
Cross Culture,NJ,4.5,Indian
Sarku Japan,PA,3.5,Japanese
Sticky Rice Sushi,FL,4.5,Thai
Chez Elena Wu Restaurant,NJ,2.0,Chinese
Mayuree Cafe,PA,3.5,Thai
Lou's Wok,PA,3.5,Chinese
Wok 4 U,MO,2.5,Chinese
Koi,PA,3.5,Japanese
Vic Sushi,PA,4.0,Thai
Wasabi Steakhouse And Sushi,TN,3.5,Japanese
JoTo Japanese Steak House,FL,3.5,Japanese
Cross Culture,PA,4.0,Indian
Hiroki,PA,4.0,Japanese
Sushi & Grill,PA,4.0,Japanese
Dragon & Phoenix Express,PA,3.5,Chinese
Fuku Sushi,AZ,2.5,Japanese
Yo Nashi,LA,4.5,Japanese
Curry House Restaurant,TN,4.0,Indian
Thai Orchid,IN,4.0,Thai
Satkar Indian Cuisine,FL,4.0,Indian
Booming Express,FL,2.5,Chinese
Sake House,FL,4.0,Japanese
House of Wong,MO,3.0,Chinese
Tabla Fine Indian Cuisine,FL,3.0,Indian
Wild Wasabi,PA,3.5,Korean
India Grille,DE,3.5,Indian
Indian Villa Cuisine,PA,4.0,Indian
Hung Wah,FL,3.5,Chinese
Banhdicted,AZ,4.5,Vietnamese
My Thai,MO,3.5,Thai
208 Pho & Vegan,ID,4.0,Vietnamese
Ramen Bar,PA,3.5,Japanese
Bei Jing Chinese Restaurant,TN,3.5,Chinese
Wiseguy's New York Pies,FL,3.5,Indian
Szechuan Rose Garden Inn,PA,3.0,Chinese
Arroy Thai,FL,4.0,Thai
Siam Garden,FL,4.0,Thai
Korean Cafe,MO,4.0,Korean
Kazu's Sushi,FL,4.0,Japanese
Asian Pearl,FL,4.0,Chinese
Ming Garden,DE,3.0,Chinese
Pho 777 Vietnamese Noodle Restaurant,NV,3.5,Vietnamese
Osaka Express,FL,4.5,Japanese
Fu Hin,NJ,4.0,Chinese
Peking Wok,PA,4.0,Chinese
King Fu Restaurant,PA,3.0,Chinese
Aloha,PA,4.5,Vietnamese
House Of India,MO,4.0,Indian
Bamboo,PA,3.5,Chinese
Dragon City Restaurant,PA,3.0,Chinese
Ryce Oriental Buffet,MO,3.0,Chinese
Royal Thai Restaurant,TN,3.5,Thai
Shere-E-Punjab,PA,4.0,Indian
DejaVu Bar,PA,3.5,Korean
Hunan Wok,NJ,4.0,Chinese
MUTA Korean BBQ & Karaoke,PA,4.5,Korean
b.b.go,PA,3.0,Korean
Vic's Sushi Rosemont,PA,4.5,Thai
Fusion Bay,NJ,4.0,Thai
China 1,FL,3.0,Chinese
Panda Restaurant,NJ,4.0,Chinese
San Somosa,PA,2.0,Indian
Joto Thai-Sushi,FL,4.0,Thai
No 1 Chinese Kitchen,NJ,3.0,Chinese
Buddakan,PA,4.0,Chinese
VN Pho & Deli,TN,4.5,Vietnamese
Sushi Bistro,MO,3.5,Japanese
Ruby Buffet,PA,3.0,Chinese
Tom's Dim Sum,PA,4.0,Chinese
Rai Rai Ramen & Hawaiian BBQ,PA,4.5,Japanese
Fuji San,PA,4.0,Japanese
Golden Dragon Chinese Restaurant,PA,3.5,Chinese
King Chef Chinese Restaurant,IN,3.0,Chinese
Hunan Chinese Express,MO,2.5,Chinese
Nagoya Japanese Cuisine,NJ,3.0,Japanese
Pei Wei,FL,3.5,Chinese
Tae Hwa Kwan,PA,4.0,Korean
Wei Ramen,IN,4.0,Japanese
India Garden Restaurant,IN,3.5,Indian
Dim Sum Mania,PA,4.0,Chinese
Hong Kong Chef,PA,3.5,Chinese
Peking Buffet,NJ,3.5,Chinese
China Gate,PA,2.5,Chinese
China Fun,FL,2.5,Chinese
Evergreen Restaurant,DE,4.0,Chinese
Indian Garden Restaurant,PA,4.5,Indian
El Mezon Del Cobre,AZ,3.5,Korean
Nan Yang Asian Cuisine,PA,3.5,Thai
China King Restaurant,DE,2.0,Chinese
Tabla Indian Cuisine,PA,3.0,Indian
Ramen Tei,MO,4.0,Japanese
Thai One On Food Truck,FL,3.0,Thai
Main Moon,TN,3.0,Chinese
Sushi On Oracle,AZ,4.5,Japanese
Rook,IN,4.0,Vietnamese
Peking Wok,IN,3.5,Chinese
China Pagoda,PA,2.0,Chinese
No 1 Chinese Restaurant,TN,2.5,Chinese
Midland Wok,MO,3.5,Vietnamese
China King,MO,4.0,Chinese
Chinatown,PA,2.5,Chinese
Ban Thai and Sushi Restaurant,FL,4.0,Thai
Eating Thai,TN,4.5,Thai
Thai Basil,ID,4.0,Thai
Terryin,PA,4.0,Chinese
Bombay Garden,IN,2.5,Indian
Taj of India,LA,2.0,Indian
Robata Maplewood,MO,3.5,Japanese
Spice Kitchen,FL,4.5,Indian
Golden Flower Vietnamese,NV,3.0,Vietnamese
Shogun Japanese Steakhouse & Sushi Bar,PA,3.5,Japanese
Mandarin Grill,AZ,3.0,Chinese
Hai Street Kitchen,PA,3.0,Japanese
Nigiyaka Na,PA,3.5,Japanese
Moonlight Teahouse,FL,4.0,Vietnamese
Dhaniya Drums Indian Food,FL,3.5,Indian
Nimit Indian Kitchen,NJ,4.0,Indian
Panda Express,IL,3.0,Chinese
Pelicana chicken,PA,3.5,Korean
Sake Hana,PA,4.0,Japanese
China One,FL,2.5,Chinese
Royal Sushi & Izakaya,PA,4.5,Japanese
Sakura Japanese Steak House,NJ,4.5,Japanese
Thai Pan Alley,FL,3.5,Thai
China Star Restaurant,FL,2.5,Chinese
Hong Kong Restaurant,FL,3.5,Chinese
Lam's Garden,MO,4.0,Chinese
Hot Sake Sushi & Asian,FL,4.5,Chinese
Flaming Grill & Supreme Buffet,PA,2.5,Chinese
Rocket Bowls,IL,4.5,Korean
Sesame Chinese Restaurant,IN,3.5,Chinese
House of Jin,PA,3.0,Chinese
Chubby Cattle,PA,4.5,Chinese
Kissho Sushi,NV,4.0,Japanese
Panda Express,PA,2.5,Chinese
Lil Sum Sum,PA,3.5,Chinese
Sarku Japan,MO,3.5,Japanese
Golden Inn Chinese Restaurant,FL,4.0,Thai
Happy Garden,IN,3.0,Chinese
Monsoon,NJ,4.0,Indian
Grand Buffet Chinese Restaurant,PA,3.0,Chinese
Yokozuna Teriyaki,ID,3.5,Japanese
Thai Market & Kitchen,FL,3.5,Thai
Minar Palace,PA,3.0,Indian
Hing Far Chinese Restaurant,NJ,4.0,Chinese
Nobu's Japanese Restaurant,MO,4.0,Japanese
Joe's Peking Duck House,NJ,4.0,Chinese
China Moon,MO,3.5,Chinese
9 Roses,LA,4.0,Vietnamese
General Tsao’s House,PA,4.5,Chinese
Art of Sushi,FL,3.0,Japanese
New Samosa,PA,2.5,Indian
EatWell Nola,LA,4.0,Vietnamese
Tien Bo,PA,4.5,Chinese
Panda Express,TN,2.5,Chinese
Lai Lai Garden,PA,3.0,Korean
Hong Kong,FL,3.5,Chinese
JJ Thai Cuisine,PA,4.5,Thai
Panda Express,IN,3.5,Chinese
Viet Thai Cuisine,PA,4.0,Vietnamese
Sushi Kabuki,FL,4.5,Japanese
Panda Chinese Restaurant,MO,4.5,Chinese
Juicy Wings Hibachi,IN,4.5,Chinese
King Garden,DE,3.5,Chinese
Kin Wha Garden,PA,4.0,Chinese
Fried Rice Hut,AZ,4.0,Chinese
Panda Chinese Restaurant,MO,3.5,Chinese
4Corners Bistro,LA,3.0,Indian
China King,MO,2.5,Chinese
Yama Japan,NJ,4.0,Japanese
Tian Tian Chinese Restaurant,FL,3.5,Chinese
Rook,IN,4.0,Thai
Mint Indian Cuisine,IN,3.5,Indian
Nan Feng Asian Food Restaurant,PA,3.5,Thai
Oya Japanese Steakhouse,TN,4.0,Japanese
Green Tea,LA,3.0,Chinese
Izumi Japanese Steakhouse,ID,4.0,Japanese
Pho Le,ID,4.0,Vietnamese
The Twisted Indian Food Truck,FL,4.5,Indian
Lilly Chinese Fast Foods,LA,3.0,Chinese
Liberty Chicken,PA,4.0,Thai
Asian Wok,NV,3.5,Chinese
VN Pho,FL,4.0,Vietnamese
Chiang Mai Thai Restaurant,FL,3.5,Thai
Zhi Wei Guan / Magic Kingdom Of Dough,PA,4.0,Chinese
Ginza Japanese & Asian Restaurant,NJ,3.5,Chinese
DAWA Sushi & Ramen Bar,PA,4.5,Japanese
King Wong,NJ,4.0,Chinese
Chinamoto,PA,3.5,Thai
Kukai,AZ,4.5,Japanese
Samurai Sushi & Korean Pub,TN,4.0,Korean
Yoko's,FL,4.0,Japanese
Bombolé,AZ,4.5,Indian
Great Wall Chinese Buffet,IL,2.5,Chinese
Fish Wok,AZ,3.5,Chinese
Ming kitchen,TN,3.5,Chinese
Shaxian Delicacies,PA,3.5,Chinese
Stella Blues,MO,4.0,Korean
Kum Fong Restaurant,NJ,3.5,Chinese
Banh Mi Square,PA,3.5,Vietnamese
Pho Truck - Tampa Bay,FL,4.5,Vietnamese
Golden Empress Garden,PA,3.5,Chinese
Uchi Sushi,LA,4.0,Japanese
China House,MO,4.0,Chinese
Panda Express,TN,2.5,Chinese
Mexichina,TN,4.5,Chinese
Poke Bros,DE,4.0,Japanese
East Sushi,NJ,4.0,Thai
Saigon Pho,AZ,3.5,Vietnamese
China Gourmet,TN,3.5,Chinese
Grand China Buffet,PA,2.5,Chinese
7 Ounce Korean Steakhouse,AZ,3.5,Korean
China Buffet,TN,2.0,Chinese
Elena Wu Restaurant & Sushi Bar,NJ,3.5,Chinese
China Moon,PA,3.0,Chinese
Thai Wok,FL,4.0,Thai
Kabuki Japanese Restaurant,PA,4.0,Japanese
Szechuan Hunan Chinese Restaurant,PA,3.5,Chinese
Thai D Jing,LA,4.5,Thai
Hot Wok Cafe,MO,3.5,Korean
Hotpot Gourmet 火锅小馆,PA,3.5,Chinese
New Taste Buffet,IN,2.5,Chinese
Pho Saigon,AZ,3.0,Vietnamese
Omakase Asian Cuisine,FL,4.0,Chinese
Siamese Hut,NV,3.5,Thai
Bab x Chicken,NV,4.0,Korean
Pho 75,PA,4.0,Vietnamese
Tivoli Gardens,NV,3.0,Thai
Charlie's Sushi & Japanese Restaurant,FL,4.0,Japanese
Chong Wah,MO,3.5,Chinese
GoGo Sushi,TN,3.5,Japanese
Dragon Phoenix House,PA,3.0,Chinese
Twin Dragon,ID,3.0,Chinese
Poke Loa,LA,4.0,Japanese
Nine Thai Cuisine,NJ,4.5,Thai
Sakura Sushi,AZ,3.0,Japanese
H Mart - Cherry Hill,NJ,4.0,Korean
China Chef,PA,3.0,Thai
King's Wok Chinese Food,PA,3.0,Chinese
China Pavilion,CA,3.5,Chinese
Fuji Sushi ,MO,3.5,Japanese
Chen's Asian Grill,NJ,4.0,Thai
Yummy Asian,PA,4.0,Thai
China House,LA,3.5,Chinese
Mister China,NJ,4.5,Chinese
Biryani Bowl -Tampa,FL,3.0,Indian
Samurai Sushi,LA,3.5,Japanese
Nudo House,MO,4.5,Vietnamese
Sushi Planet,PA,3.5,Japanese
Trenton Kebab House,NJ,3.5,Indian
Bangkok Sushi,FL,4.0,Thai
Red Central Chinese Restaurant,PA,2.5,Chinese
Crystal,MO,3.5,Vietnamese
Wok-N-Roll of Clearwater,FL,3.5,Chinese
Sapporo 2,MO,3.5,Korean
Happy China,MO,3.0,Chinese
Sushi Nami,PA,4.0,Japanese
Cafe Diem,PA,4.5,Vietnamese
La Chine China Bistro,TN,4.0,Chinese
Panda Garden,ID,3.5,Chinese
Super Chinese Buffet,MO,2.5,Chinese
Hunan Best Chinese Cuisine,PA,3.5,Chinese
Hibachi Grill & Supreme Buffet,PA,2.0,Chinese
Chinese Express,MO,3.5,Chinese
Frosty's Caffe,LA,4.0,Vietnamese
Asian Harbor 8,IN,4.0,Chinese
Chili Garden,PA,3.5,Chinese
Mantra Indian Cuisine,LA,4.5,Indian
China Buffet,IN,3.0,Chinese
China King,IN,3.0,Chinese
Cuisine India Oaks,PA,2.5,Indian
China King,IL,3.5,Chinese
Osaka Sushi & Grill,FL,4.0,Japanese
Cafe Pacific,AZ,2.5,Chinese
Panda Chinese Restaurant,TN,2.0,Chinese
Thai Orchids and Leis,FL,5.0,Thai
Hông Minh Noodle House,LA,4.5,Vietnamese
Panda Express,NV,2.5,Chinese
Miran,PA,3.0,Korean
moonbowls,PA,4.5,Korean
Cafe Ayla,PA,4.5,Thai
Tito's Ceviche & Pisco,LA,4.5,Japanese
Hidden Gem Cafe,PA,4.5,Chinese
Fritai ,LA,4.5,Vietnamese
Shagun Palace,PA,3.5,Indian
China Pearl Super Buffet,FL,1.5,Chinese
Thai Orchid Restaurant,MO,4.5,Thai
Sang Kee Peking Duck,PA,3.5,Chinese
Himalayan Hut Restaurant,MO,4.5,Indian
MAIDO! A Marketplace of Japan,PA,4.0,Japanese
Hoki Poki,AZ,4.0,Japanese
Ten Hot Pot & Crabby Crab,NJ,3.5,Korean
Spice Asian Fusion,FL,3.5,Vietnamese
China Kitchen,NJ,2.5,Chinese
Asian Kitchen,FL,4.0,Chinese
Taste of India,MO,4.5,Indian
Peppercorns Sichuan Cuisine,PA,4.0,Chinese
Mongolian Bistro,ID,4.5,Chinese
Wok's Cooking,PA,3.0,Chinese
Tandoor Authentic Indian Restaurant,PA,4.0,Indian
Tasty Thai,FL,4.5,Thai
China #1,MO,3.0,Chinese
New China,FL,4.0,Chinese
Chima Steakhouse,PA,3.5,Chinese
Inchin’s Bamboo Garden,PA,3.5,Indian
Tokyo Japanese Steak House,FL,2.0,Japanese
General Tso,PA,4.5,Chinese
Asian Panda,LA,4.0,Chinese
TAP Thai Cuisine,CA,4.0,Thai
Hoki Poki,AZ,4.0,Japanese
Pho Le Lai,PA,4.0,Vietnamese
Today's Cajun Seafood,LA,4.0,Chinese
Pho Mein,NV,3.5,Vietnamese
Teriyaki Grill,IL,4.5,Korean
Indian Food Truck,PA,2.0,Indian
TradeViet Specialty Foods,ID,3.5,Vietnamese
Round Table,IL,4.5,Chinese
Tasty Pho,FL,4.0,Vietnamese
Otaku Ramen,TN,3.0,Japanese
P.F. Chang's,PA,2.5,Chinese
Win Win Asian Kitchen,FL,4.0,Chinese
Taegukgi,AZ,4.0,Korean
Langar Restaurant,PA,4.0,Indian
Rana Halal Grill and Kabab,FL,3.5,Indian
Gengiz Khan Mediterranean Grill,FL,3.5,Chinese
New East,PA,3.0,Chinese
Masterp1ece,LA,4.0,Japanese
Michi Asian & Steak Stone,NJ,4.5,Chinese
Indian Food,MO,4.5,Indian
Fu Wah Chinese,NJ,2.0,Chinese
Ramen Sho,ID,4.0,Japanese
SIU Korean BBQ,NV,4.0,Korean
Chinese Combo,AZ,3.5,Thai
China Express,NJ,4.5,Chinese
TAJ of India,IN,4.0,Indian
China Wok,FL,3.5,Chinese
Lucky Star Chinese,PA,3.5,Chinese
Bala Thai Bistro,PA,4.5,Thai
No. 1 Chinese,TN,3.5,Chinese
SanSai Japanese Grill,MO,2.5,Japanese
Beijing Duck House,PA,3.0,Chinese
I Green Dim Sum Hand Drawn Noodle,PA,3.5,Chinese
Golden Wall,LA,3.0,Chinese
Naan Stop,CA,3.5,Indian
China One,FL,3.5,Chinese
China House,PA,3.0,Chinese
The Original Chicago's Pizza,IN,4.5,Indian
Pho Lai Restaurant,IN,4.0,Vietnamese
Z Wei Restaurant,PA,3.5,Thai
Garland Bistro,AZ,3.5,Vietnamese
Easy,IL,3.0,Chinese
Simply Thai 2,MO,3.0,Thai
China One of Pinellas Park,FL,2.5,Chinese
Bawarchi Biryani's,FL,3.5,Indian
Japan House,TN,4.5,Japanese
India Diner,IN,3.5,Indian
Tu's Tea & Banh Mi South Philly,PA,4.0,Vietnamese
Kyuramen,NJ,4.5,Japanese
International Express,ID,3.5,Chinese
Bento Tokyo,PA,2.5,Japanese
Koreana,PA,3.5,Korean
Ken Shin Asian Diner,PA,3.5,Chinese
Thai Cafe Modern,FL,4.0,Thai
La Fusion Restaurant Bar,PA,4.5,Thai
Hibachi Sushi and Super Buffet,DE,2.5,Chinese
The Bamboo Club,AZ,3.5,Chinese
Jazmine Cafe,LA,3.5,Vietnamese
Manchu Kitchen,LA,4.0,Chinese
Miss Saigon,AZ,4.0,Vietnamese
Xi'an Cuisine,PA,3.0,Chinese
The Taste of India,NJ,2.5,Indian
Shiroi Hana,PA,4.0,Japanese
Sakura Mandarin,PA,3.5,Chinese
Taste Restaurant At Lucky Lou Seafood and Dimsum,IN,4.0,Chinese
Fuji Hana Sushi Bar and Hibachi Steakhouse,LA,3.5,Japanese
Mulan Chinese Restaraunt,NJ,4.0,Chinese
Fusion China,NV,2.5,Chinese
Panda Express,AZ,2.0,Chinese
Indian Queen Lounge & Bar,TN,3.5,Indian
Kyoto Sushi Steakhouse,IL,4.0,Japanese
Mirim Japanese and Korean Restaurant,PA,4.0,Korean
Tomo Sushi,FL,4.0,Japanese
Pho Noi Viet,LA,4.0,Vietnamese
Asian Family No 1,PA,4.0,Thai
Bonfire Japanese Steakhouse & Mongolian Grill,TN,3.0,Chinese
Li's Garden,IN,4.0,Chinese
Saku,PA,4.5,Japanese
Ryuu Japanese Steakhouse,FL,3.0,Japanese
Jing’s Sushi House,NJ,4.5,Japanese
Eatz,FL,4.0,Vietnamese
Tokyo Sushi,NV,4.0,Japanese
Miyako Hibachi & Sushi Bar,LA,2.5,Japanese
Wok N Roll,FL,3.0,Chinese
Tung Gardens,PA,3.0,Chinese
Lee's Kitchen,PA,3.5,Chinese
Ming Village Asian Cuisine & Sushi Bar,PA,3.5,Thai
Circles,PA,4.0,Thai
Cindy's Chinese Restaurant,NJ,3.5,Chinese
Anis Hyderabad Cafe,MO,2.0,Indian
King's Palace,NJ,3.5,Chinese
Kabuki Japanese Steak House And Sushi,PA,3.5,Japanese
Hello Vietnam,PA,4.5,Vietnamese
Thai China Bistro,AZ,3.5,Thai
Sushi Sumo,DE,4.5,Japanese
China house,FL,3.0,Chinese
Korean Bobsang,IL,4.0,Korean
Viet Pho,NV,3.0,Vietnamese
Mini Restaurant,FL,4.0,Chinese
Red Door Chinese Eatery,MO,3.5,Chinese
Mino Japanese Restaurant & Sushi Bar,PA,4.0,Japanese
Thai Day Spa,AZ,5.0,Thai
Jade Palace,PA,2.5,Chinese
Bollywood Cafe,FL,3.0,Indian
Kam Wah Chinese Kitchen,PA,3.5,Chinese
Nom Nom Ramen,PA,2.5,Japanese
Tikka Masalaa,FL,4.5,Indian
S&P Chinese & Japanese Steak House,NJ,2.5,Chinese
Joyful House Vietnamese Cuisine And Seafood,MO,4.5,Vietnamese
Super China Buffet,IN,2.5,Chinese
Hibachi Buffet,FL,2.5,Chinese
MANH -Mt Airy Noodle House,PA,1.5,Vietnamese
International Halal,PA,2.5,Indian
Guilin Chinese Restaurant,AZ,4.0,Chinese
Happy Fortune Restaurant,DE,3.5,Chinese
Mayflower Chinese Restaurant,PA,4.0,Chinese
Zen Bento,ID,3.0,Japanese
India Oven,AZ,4.0,Indian
Ferguson Chop Suey,MO,4.0,Chinese
Korea BBQ & Sushi,TN,4.5,Korean
Doson Noodle House,LA,3.5,Vietnamese
Asian Bamboo,PA,3.0,Thai
Happy Garden,PA,2.5,Chinese
Jane's Rolling Wok,AZ,4.5,Chinese
Silver Chopsticks,NV,4.0,Vietnamese
Thai Corner Restaurant and Bar,IN,4.5,Thai
Funk Seoul Brother at the Factory,TN,4.0,Korean
Sushi Teri,CA,3.0,Japanese
Hong Qi Gong,PA,4.5,Chinese
Miga Korean BBQ & Sushi,PA,3.0,Korean
Ho Wah Restaurant,IN,3.0,Chinese
Biryani House/ Suhel's Kitchen,IN,3.5,Indian
Great Wall,NJ,3.5,Chinese
China City,FL,3.5,Chinese
Zapp Thai Noodle & Market,IL,4.0,Thai
Drunken Fish - Westport Plaza,MO,3.5,Japanese
Japanese Garden,IL,2.5,Japanese
Sweetie Pies Upper Crust,MO,3.5,Chinese
Vegas Wok,MO,4.5,Chinese
Dragon's View,AZ,3.5,Chinese
Tuk Tuk Real,PA,3.5,Thai
Sang-Hi,PA,3.5,Korean
Tang Thai Restaurant,PA,3.5,Thai
New China Beach,FL,3.5,Chinese
Happy Wok,PA,3.5,Chinese
Biryani Cafe,FL,4.0,Indian
Everest Cafe & Bar,MO,4.0,Korean
Great Wall Chinese,FL,3.5,Chinese
Asia Gourmet,MO,3.5,Chinese
BD's Mongolian Grill,IN,2.5,Chinese
Temaki House,IN,3.0,Japanese
Genji Sushi Bar & Izakaya,PA,3.5,Japanese
Happy Wok Chinese Restaurant,PA,3.0,Chinese
Kurry Shack,PA,4.0,Indian
Sushi To Go,NJ,4.0,Japanese
Bento Asian Kitchen + Sushi,FL,3.5,Chinese
Miso Japanese Restaurant,TN,4.0,Japanese
Tokyo Bay,PA,2.5,Japanese
Curry Leaf Indian Cuisine,PA,4.5,Indian
Ginza,PA,4.5,Japanese
P.F. Chang's,FL,3.0,Chinese
Naruto Sushi,LA,4.5,Japanese
Cha Cha,PA,3.5,Korean
Raj's Rasoi,MO,4.0,Indian
Asia Mix Restaurant,PA,5.0,Korean
Hibachi Express,PA,4.5,Japanese
New China,FL,3.0,Chinese
King's Wok,NJ,3.5,Chinese
On A Roll,AZ,2.5,Japanese
Yamato Japanese Sushi and Hibachi,PA,4.0,Japanese
Govinda's,MO,4.0,Indian
China Valley,AZ,4.0,Chinese
Asian Wok,FL,4.0,Chinese
Sunny Kitchen,TN,3.5,Chinese
Thai Hot,FL,4.5,Thai
Satay Thai Grill,TN,3.5,Thai
Main Street Pho,PA,4.0,Vietnamese
Chao Vietnamese Street Food,IN,4.0,Vietnamese
Daily Buffet & Grill,IN,3.0,Chinese
Eller's Doughnut House & Bakery,CA,3.0,Thai
Koja Grille,PA,3.5,Korean
Cafe Coeur,MO,4.0,Japanese
India Garden Restaurant,IN,4.0,Indian
King of Tandoor,PA,3.5,Indian
Ashley's Noodle House,LA,3.5,Vietnamese
Pardesh,NJ,4.5,Indian
OA Chinese Food,NV,3.5,Chinese
Golden House,AZ,4.5,Chinese
SJ's International Food Market,FL,4.5,Thai
Hot Wok,LA,3.0,Chinese
New Ocean Chinese Restaurant,PA,2.5,Chinese
Cafe Mai Vy,PA,5.0,Vietnamese
Indochinois Restaurant,FL,3.0,Vietnamese
Sushi King,AZ,3.0,Japanese
Kao Thai Kitchen,FL,4.5,Thai
Seoul Korean BBQ,PA,4.0,Korean
Gangnam,ID,4.0,Korean
Ramen Y'all,LA,4.0,Japanese
Songsan Korean BBQ,PA,4.0,Korean
Chili Szechuan,PA,4.0,Chinese
Eva Massage Therapy,NV,3.0,Chinese
Sa Ri One Grill,FL,4.0,Korean
Mikimotos Japanese Restaurant & Sushi Bar,DE,3.5,Japanese
Ho Wun Chinese Restaurant,MO,3.0,Chinese
Oriental Chinese,PA,3.0,Chinese
Soybean Asian Grille,DE,4.5,Thai
China Wok,FL,3.5,Chinese
Fusion Bowl,FL,4.5,Vietnamese
Thai Station Restaurant,IN,4.5,Thai
Namaste Restaurant And Bar,MO,4.5,Indian
Mumbai Bistro,PA,4.0,Indian
Taste King Restaurant,PA,3.5,Chinese
Han Dynasty,PA,4.0,Chinese
Best Food In Town Chinese Kitchen,NJ,2.5,Chinese
Chattime,PA,4.0,Japanese
Veggie Thai Cafe,FL,5.0,Thai
OBON Sushi Bar Ramen,AZ,4.0,Japanese
Oishi,FL,4.0,Japanese
Peter Chinn's Korean BBQ Tacos,TN,4.0,Korean
Bukko,NV,4.0,Japanese
Bamboo Fusion,NJ,3.5,Chinese
Sushi-Kito,AZ,2.5,Japanese
Exo-Tikka,TN,4.5,Indian
Paradise Biryani Pointe,NJ,3.5,Indian
Dana Mandi,PA,4.0,Indian
Yummy House China Bistro,FL,4.0,Chinese
Sushi Inc,FL,4.5,Japanese
Jasmine,TN,4.0,Thai
Donut Bistro,NV,4.0,Chinese
Little India,FL,4.0,Indian
Panda Express,FL,2.5,Chinese
Thai Chef & Noodle Fusion,PA,3.0,Vietnamese
Yamato,AZ,4.0,Japanese
Asian Village,NJ,3.0,Chinese
Kissaten Restaurant,IN,4.5,Vietnamese
Beijing Restaurant,PA,3.5,Chinese
Shogun Sushi,FL,4.0,Japanese
Great Wall Restaurant,ID,2.0,Chinese
Pocha STL,MO,5.0,Korean
Cafe India,PA,4.0,Indian
Sushi Village,LA,3.5,Japanese
Chinese American Cafe,LA,3.5,Chinese
Papa's Pizza,LA,4.0,Indian
Kung Fu Saloon,TN,2.5,Chinese
Beijing Hunan,PA,3.5,Chinese
China Wok,MO,4.0,Chinese
Jin Ding Restaurant,PA,4.0,Chinese
ijji Noodle House & Poke Don,NV,4.5,Vietnamese
St Vincent Supermarket,LA,4.5,Vietnamese
Benihana,IN,2.5,Japanese
Han Il Kwan Korean Restaurant,FL,3.5,Korean
Fortune Express,MO,3.0,Chinese
Shalimar Indian Restaurant,IN,4.0,Indian
Hibachi Japanese Steak House,DE,2.5,Japanese
Sushi House,NJ,4.5,Japanese
New Panda Chinese Restaurant,PA,2.5,Chinese
Tani Sushi Bistro,MO,3.0,Japanese
Stock,PA,4.0,Vietnamese
Royal Noodle Bar,LA,3.5,Vietnamese
Great Wall Chinese Restaurant,PA,3.0,Chinese
Yummy House,MO,3.0,Korean
Hanoi's Pho,PA,3.5,Vietnamese
Thai Lanna & Sushi,FL,4.0,Thai
Black Eye Take Out,IN,3.5,Vietnamese
Tao Yuan Bistro,NJ,2.5,Chinese
Pei Wei,TN,2.0,Chinese
Pho House Thang Long,PA,3.5,Vietnamese
Bombay Dhabba Malvern,PA,3.5,Indian
Yokozuna Teriyaki,ID,3.5,Chinese
Empress of China,LA,3.5,Chinese
Lazeez Indian cuisine,PA,4.5,Indian
Mr Rice,NJ,3.5,Chinese
Hot Wok 88,FL,3.0,Chinese
New India,IN,3.5,Indian
Chinese Express,MO,3.5,Chinese
Saigon Cuisine,PA,3.0,Vietnamese
Hibachi Grill & Supreme Buffet,MO,2.0,Chinese
Wang Gang Asian Eats,MO,2.5,Vietnamese
Mandarin Express,LA,2.0,Chinese
Peking Inn,PA,4.5,Chinese
Zen Bento,ID,3.5,Japanese
Munsalwa Pakistani & Indian Restaurant,NJ,4.0,Indian
Cupbop - Korean BBQ,ID,4.0,Korean
Sushi Ai,MO,3.5,Japanese
First Garden,PA,3.5,Chinese
Van's Fish Market,IN,3.5,Vietnamese
I Love Mr Sushi,MO,4.0,Japanese
C R Noodle House Thai & Lao Restaurant,TN,4.0,Thai
88 China,MO,3.5,Chinese
